stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2823,2823,S HIGHLAND AVE @ GENEVA RD,,41.147864,-73.860639,,,,,,0
2824,2824,ALBANY POST RD @ COUNTRY CLUB LA,,41.123598,-73.861931,,,,,,0
2831,2831,ASHBURTON AVE @ NEPPERHAN AVE,,40.939063,-73.884753,,,,,,0
2832,2832,ASHBURTON AVE @ WALNUT ST,,40.93854,-73.88322,,,,,,0
2833,2833,CLEARBROOK RD @ HUNTER LA,,41.070449,-73.813446,,,,,,0
2834,2834,200 CLEARBROOK RD,,41.07336,-73.813999,,,,,,0
2835,2835,CLEARBROOK RD @ GRASSLANDS RD,,41.075607,-73.813938,,,,,,0
2836,2836,CLEARBROOK RD @ GRASSLANDS RD,,41.075864,-73.81404,,,,,,0
2837,2837,ROUTE 9 @ CROTON POINT AV,,41.193299,-73.881028,,,,,,0
2838,2838,PELHAMDALE AVE @ EASTCHESTER RD,,40.925254,-73.804777,,,,,,0
2839,2839,PELHAMDALE AVE @ EASTCHESTER RD,,40.925037,-73.804554,,,,,,0
2841,2841,W 1ST ST @ SOUTH ST,,40.907209,-73.848395,,,,,,0
2843,2843,GRASSLANDS RD @ HEBREW HOSPITAL,GRASSLANDS RD & STEPHENS LA,41.070036,-73.783576,,,,,,0
2844,2844,POST RD @ RICHBELL RD,,40.996025,-73.7903,,,,,,0
2848,2848,HARRISON AVE @ CALVERT ST,,40.970016,-73.713044,,,,,,0
2849,2849,SAW MILL RD @ MOUNT HOPE CEMETERY,SAW MILL RIVER RD & JACKSON AVE,40.991754,-73.861554,,,,,,0
2850,2850,N BROADWAY @ HOLLS TERR,,40.954659,-73.889641,,,,,,0
2852,2852,SECOR RD @ HAZELTON DR,,40.997601,-73.764424,,,,,,0
2853,2853,SECOR RD @ CORELL ST,,40.995742,-73.765224,,,,,,0
2854,2854,SECOR RD @ WILDWOOD RD,,40.993843,-73.765281,,,,,,0
2857,2857,MAMARONECK RD @ GRAHAM RD,,40.987645,-73.767556,,,,,,0
2858,2858,MAMARONECK RD @ LENOX PL,,40.985124,-73.765981,,,,,,0
2859,2859,MAMARONECK RD @ CARTHAGE RD,,40.98302,-73.765132,,,,,,0
2860,2860,CROSSWAY @ MAMARONECK RD,,40.981462,-73.765909,,,,,,0
2861,2861,CROSSWAY @ LINCOLN RD,,40.979679,-73.767685,,,,,,0
2862,2862,CROSSWAY @ FAYETTE RD,,40.979239,-73.769422,,,,,,0
2863,2863,CROSSWAY @ ARDMORE RD,,40.978697,-73.771258,,,,,,0
2865,2865,WILMOT RD @ HEATHCOTE RD,,40.984396,-73.775583,,,,,,0
2866,2866,WILMOT RD @ BALDWIN LA,,40.983005,-73.778859,,,,,,0
2867,2867,GRAND BLVD @ PRIMROSE AVE,,40.977767,-73.790313,,,,,,0
2868,2868,GRAND BLVD @ WEBSTER RD,,40.980239,-73.797319,,,,,,0
2869,2869,GRAND BLVD @ GAYLOR RD,,40.980988,-73.799441,,,,,,0
2870,2870,POPHAM RD @ SCHOOL LA,,40.988412,-73.803813,,,,,,0
2871,2871,POPHAM RD @ CHASE RD,,40.988652,-73.806925,,,,,,0
2874,2874,GRAND BLVD @ BRADLEY RD,,40.979291,-73.794943,,,,,,0
2875,2875,GRAND BLVD @ JOHNSON RD,,40.97871,-73.793255,,,,,,0
2876,2876,GRAND BLVD @ CLARENCE RD,,40.978216,-73.791882,,,,,,0
2877,2877,GRAND BLVD @ PRIMROSE AVE,,40.977691,-73.79037,,,,,,0
2879,2879,WILMOT RD @ SCARSDALE SHOPPING CTR,WILMOT RD & HEATHCOTE RD,40.983682,-73.777275,,,,,,0
2881,2881,CROSSWAY @ HEATHCOTE RD,,40.977215,-73.773691,,,,,,0
2882,2882,CROSSWAY @ HARVEST DR,,40.977962,-73.772767,,,,,,0
2883,2883,CROSSWAY @ HILLVIEW DR,,40.978632,-73.771174,,,,,,0
2884,2884,CROSSWAY @ FRANKLIN RD,,40.979125,-73.769583,,,,,,0
2885,2885,CROSSWAY @ LINCOLN RD,,40.979484,-73.767926,,,,,,0
2886,2886,CROSSWAY @ MAMARONECK RD,,40.981285,-73.765872,,,,,,0
2887,2887,MAMARONECK RD @ CARTHAGE RD,,40.982876,-73.765113,,,,,,0
2888,2888,MAMARONECK RD @ LENOX PL,,40.985017,-73.765794,,,,,,0
2889,2889,MAMARONECK RD @ GRAHAM RD,,40.986275,-73.766556,,,,,,0
2890,2890,PALMER AVE @ BANSOM RD,,40.989398,-73.764524,,,,,,0
2891,2891,SECOR RD @ WILDWOOD RD,,40.993546,-73.765038,,,,,,0
2893,2893,SECOR RD @ HAZELTON DR,,40.997991,-73.764102,,,,,,0
2895,2895,2500 WESTCHESTER AVE,,41.011677,-73.700526,,,,,,0
2896,2896,PURCHASE ST @ MANHATTANVILLE RD,,41.025475,-73.711505,,,,,,0
2897,2897,555 WHITE PLAINS RD,,41.063147,-73.839491,,,,,,0
2899,2899,PURCHASE ST @ MASTERCARD,PURCHASE ST & HUTCHINSON RIVER PKWY,41.023091,-73.710315,,,,,,0
2900,2900,MAIN ST @ ROUTE 22,,41.121892,-73.715291,,,,,,0
2901,2901,JEFFERSON VALLEY MALL,,41.328566,-73.806245,,,,,,0
2906,2906,KING ST @ RECKSON EXECUTIVE PARK,KING ST & INTERNATIONAL DR,41.051244,-73.687552,,,,,,0
2907,2907,ANDERSON HILL RD @ ARROWWOOD,ANDERSON HILL RD & LINCOLN AVE,41.04209,-73.68733,,,,,,0
2910,2910,395 WESTCHESTER AVE,WESTCHESTER AVE & S REGENT ST,41.004939,-73.672908,,,,,,0
2911,2911,CROTON AVE @ PROSPECT AVE,,41.167241,-73.852777,,,,,,0
2912,2912,E MAIN ST @ WESTBROOK RD,,41.306925,-73.876886,,,,,,0
2913,2913,E MAIN ST @ CONKLIN AVE,,41.296974,-73.889509,,,,,,0
2914,2914,MAIN ST @ CONKLIN AVE,E MAIN ST & CONKLIN AVE,41.296763,-73.889484,,,,,,0
2915,2915,E MAIN ST @ COOPER ST,E MAIN ST & MILL ST,41.3285,-73.843039,,,,,,0
2916,2916,N DIVISION ST @ ORCHARD ST,,41.294834,-73.918646,,,,,,0
2917,2917,E MAIN ST @ MILL ST,E MAIN ST & COOPER ST,41.328466,-73.843074,,,,,,0
2918,2918,E MAIN ST @ LAKELAND HS,,41.326816,-73.837057,,,,,,0
2919,2919,E MAIN ST @ SHRUB OAK SHOPPING CTR,,41.326876,-73.836684,,,,,,0
2920,2920,E MAIN ST @ OLD YORKTOWN RD,,41.330912,-73.821561,,,,,,0
2921,2921,E MAIN ST @ STONEGATE RD,,41.327827,-73.831788,,,,,,0
2922,2922,E MAIN ST @ YORKTOWN LIBRARY,,41.329509,-73.829051,,,,,,0
2923,2923,E MAIN ST @ STONEGATE RD,,41.328081,-73.831752,,,,,,0
2925,2925,BROADWAY @ GARRIGAN AVE,,41.126666,-73.7799,,,,,,0
2926,2926,N BROADWAY @ THE LITTLE SPOT,,41.0606,-73.76575,,,,,,0
2927,2927,N BROADWAY @ WASHINGTON PL,901 N BROADWAY & WASHINGTON PL,41.062333,-73.766683,,,,,,0
2928,2928,PLEASANTVILLE RD @ RAMAPO RD,,41.164056,-73.845902,,,,,,0
2929,2929,PLEASANTVILLE RD @ RAMAPO RD,PLEASANTVILLE RD & ORCHARD RD,41.163485,-73.845063,,,,,,0
2930,2930,E MAIN ST @ E RIDGE LA,,41.187489,-73.734285,,,,,,0
2932,2932,MCLEAN AVE @ BRONX RIVER RD,NEREID AVE & BRONX RIVER RD,40.901099,-73.86136,,,,,,0
2933,2933,W HARTSDALE AVE @ RIDGE RD,,41.024654,-73.805782,,,,,,0
2934,2934,PELHAM RD @ CENTRE AVE,,40.90078,-73.77753,,,,,,0
2935,2935,BOSTON RD @ KINGSLAND AVE,,40.877997,-73.844342,,,,,,0
2936,2936,WEAVER ST @ NOB CT,,40.967256,-73.773804,,,,,,0
2938,2938,MADISON AVE @ 99TH ST,,40.788964,-73.952768,,,,,,0
2940,2940,ROUTE 6 @ MAHOPAC VILLAGE CENTER,,41.347963,-73.754142,,,,,,0
2948,2948,PURCHASE ST @ MANHATTANVILLE RD,,41.025558,-73.711322,,,,,,0
2952,2952,CENTRAL PARK AV @ GLOBAL GATHERINGS,CENTRAL PARK AVE,41.014339,-73.803724,,,,,,0
2953,2953,CENTRAL PARK AV OPP CHATTERTON PW,CENTRAL PARK AVE & CHATTERTON PKWY,41.02574,-73.792057,,,,,,0
2955,2955,250 CLEARBROOK RD,,41.071986,-73.813857,,,,,,0
2958,2958,MANHATTANVILLE RD @ MASTERCARD,MANHATTANVILLE RD & PURCHASE ST,41.025408,-73.713349,,,,,,0
2959,2959,MANHATTANVILLE RD @ TRANSAMERICA,MANHATTANVILLE RD & PURCHASE ST,41.025485,-73.715014,,,,,,0
2961,2961,PURCHASE ST @ HUTCHINSON RIVER PWY,PURCHASE ST & HUTCHINSON RIVER PKWY,41.022717,-73.710384,,,,,,0
2962,2962,275 CLEARBROOK RD,,41.071839,-73.813957,,,,,,0
2963,2963,JEROME AVE @ 205TH ST,,40.87595,-73.887833,,,,,,0
2968,2968,5TH AVE @ 69TH ST,,40.770414,-73.969123,,,,,,0
2969,2969,MADISON AVE @ 69TH ST,MADISON AVE & E 69TH ST,40.769651,-73.966865,,,,,,0
2970,2970,SAW MILL RIVER RD @ PARK AVE,,41.036285,-73.837908,,,,,,0
2971,2971,SAW MILL RIVER RD @ PARK AVE,,41.036012,-73.838318,,,,,,0
2972,2972,NORTH ST @ HOMESIDE LA,,41.007942,-73.732142,,,,,,0
2973,2973,PALMER RD @ CENTRAL PARK AVE,,40.944102,-73.848476,,,,,,0
2975,2975,W MAIN ST @ SCOTT DR,,41.057109,-73.824145,,,,,,0
2976,2976,W MAIN ST @ SCOTT DR,,41.056562,-73.823544,,,,,,0
2977,2977,ALBANY POST RD @ DUTCH ST,,41.24576,-73.926542,,,,,,0
2978,2978,COLUMBUS AVE @ STEVENS AVE,,41.097371,-73.776796,,,,,,0
2979,2979,SCARSDALE RR STATION WEST,,40.989405,-73.808604,,,,,,0
2982,2982,GRAMATAN AVE @  E. PROSPECT AVE,,40.912598,-73.837146,,,,,,0
2987,2987,SAW MILL RD @ ARDSLEY PROF OFF PK,SAW MILL RIVER RD & SECOR RD,41.024494,-73.843175,,,,,,0
2990,2990,NORTH ST @ MCGUINESS LA,,41.007,-73.73105,,,,,,0
2991,2991,MASTERCARD,PURCHASE ST,41.023461,-73.713161,,,,,,0
2992,2992,ANDERSON HILL RD @ ARROWWOOD,ANDERSON HILL RD & LINCOLN AVE,41.042066,-73.6871,,,,,,0
2993,2993,KING ST @ RECKSON EXECUTIVE PARK,KING ST & INTERNATIONAL DR,41.051864,-73.688084,,,,,,0
2998,2998,E MAIN ST @ ROUTE 6N,,41.336933,-73.792621,,,,,,0
2999,2999,E MAIN ST @ LAKE OSCEOLA,,41.335825,-73.79883,,,,,,0
3000,3000,E MAIN ST @ COACH AND FOUR APTS,,41.333281,-73.807054,,,,,,0
3002,3002,E MAIN ST @ COACH AND FOUR APTS,,41.333099,-73.807868,,,,,,0
3003,3003,E MAIN ST @ LAKE OSCEOLA,,41.335639,-73.798967,,,,,,0
3004,3004,E MAIN ST @ ROUTE 6N,,41.336871,-73.79238,,,,,,0
3011,3011,ANDERSON HILL RD @ NEW ST,,41.037916,-73.70374,,,,,,0
3012,3012,PURCHASE ST @ MEADOW LN,PURCHASE ST & MEADOW LA,41.018904,-73.708071,,,,,,0
3013,3013,N BROADWAY @ RICHMOND CHILDREN CTR,,40.962968,-73.885284,,,,,,0
3015,3015,N HIGHLAND AVE @ SNOWDEN AVE,,41.169928,-73.864309,,,,,,0
3016,3016,GRAMATAN AVE @ EDGEWOOD AVE,,40.9323,-73.83275,,,,,,0
3017,3017,GRAMATAN AVE @ EDGEWOOD AVE,,40.932124,-73.833005,,,,,,0
3018,3018,KINGS FERRY RD @ BANNON AVE,,41.250512,-73.942864,,,,,,0
3019,3019,KINGS FERRY RD @ BANNON AVE,,41.250354,-73.943151,,,,,,0
3022,3022,WESTCHESTER AVE @ MONROE PL,,41.005083,-73.678505,,,,,,0
3025,3025,SCARSDALE AVE @ LAKEVIEW AVE,,40.981221,-73.810783,,,,,,0
3026,3026,SCARSDALE AVE @ ANDERSON AVE,,40.98255,-73.81026,,,,,,0
3027,3027,SCARSDALE AVE @ LEE AVE,,40.984364,-73.809493,,,,,,0
3028,3028,SCARSDALE AVE @ WRIGHT PL,,40.986077,-73.808905,,,,,,0
3029,3029,SCARSDALE AVE @ POPHAM RD,,40.98864,-73.808252,,,,,,0
3031,3031,KING ST @ LINCOLN AVE,,41.059783,-73.6946,,,,,,0
3033,3033,KING ST @ LINCOLN AVE,,41.06016,-73.694723,,,,,,0
3034,3034,MERCY COLLEGE PARKING LOT,,41.02229,-73.873939,,,,,,0
3035,3035,S BROADWAY @ FANSHAW AVE,,40.913119,-73.896623,,,,,,0
3036,3036,SAW MILL RIVER RD @ DONALD DR,,40.9849,-73.8645,,,,,,0
3038,3038,NORTH ST @ MAPLE MOOR LA,,41.006406,-73.730685,,,,,,0
3040,3040,SAW MILL RIVER RD @ DONALD DR,,40.984772,-73.864686,,,,,,0
3041,3041,N BROADWAY @ MORSEMERE TERR,,40.958907,-73.887859,,,,,,0
3042,3042,BROADWAY @ HILLSIDE RD,,41.006379,-73.879307,,,,,,0
3043,3043,N BROADWAY @ CHURCH ST,,41.055628,-73.766353,,,,,,0
3044,3044,N BROADWAY @ RICHMOND CHILDREN CTR,,40.9629,-73.885452,,,,,,0
3045,3045,N BROADWAY @ MORSEMERE LA,,40.958953,-73.888005,,,,,,0
3046,3046,SAW MILL RIVER RD @ PARSONS ST,,40.951457,-73.8757,,,,,,0
3047,3047,ANDERSON HILL RD @ KING ST,,41.045521,-73.68277,,,,,,0
3052,3052,IBM @ 30 SAW MILL RIVER RD,30 SAW MILL RIVER RD & SKYLINE DR,41.084923,-73.818917,,,,,,0
3053,3053,WOODFIELD COTTAGE @ HAMMOND HSE RD,HAMMOND HOUSE RD & HAMMOND HOUSE RD,41.084333,-73.8133,,,,,,0
3054,3054,E MAIN ST @ ROUTE 132,E MAIN ST & OLD YORKTOWN RD,41.330825,-73.821974,,,,,,0
3057,3057,STERLING AVE @ HUNTSBRIDGE RD,,40.911062,-73.861329,,,,,,0
3059,3059,NEW ROCHELLE RD @ PASADENA RD,,40.931449,-73.812348,,,,,,0
3060,3060,PROSPECT ST @ RIVERDALE AVE,,40.932016,-73.900774,,,,,,0
3061,3061,HILLSIDE AVE @ VIRGINIA RD,,41.065756,-73.779602,,,,,,0
3062,3062,E SANDFORD BLVD @ HIGHLAND AVE,,40.902436,-73.815396,,,,,,0
3063,3063,E SANDFORD BLVD @ HIGHLAND AVE,,40.902528,-73.815773,,,,,,0
3064,3064,MAMARONECK AVE @ BRANCH BROOK RD,,41.000796,-73.748588,,,,,,0
3065,3065,MAIN ST @ MAPLE AVE,,40.906666,-73.78485,,,,,,0
3069,3069,5TH AVE @ 98TH ST,,40.788923,-73.955098,,,,,,0
3071,3071,MAIN ST @ DAYTON LA,,41.296435,-73.895837,,,,,,0
3072,3072,MAIN ST @ DAYTON LA,,41.296306,-73.894904,,,,,,0
3074,3074,LAKE ST @ S KENSICO AVE,,41.037937,-73.759642,,,,,,0
3075,3075,OAKLAND AVE @ HALSTEAD AVE,,40.969591,-73.707974,,,,,,0
3087,3087,CENTRE AT PURCHASE 1,,41.025695,-73.718561,,,,,,0
3088,3088,CENTRE AT PURCHASE 4,4 CENTRE AT PURCHASE & MANHATTANVILLE RD,41.024514,-73.719348,,,,,,0
3089,3089,707 WESTCHESTER AVE,,41.024147,-73.734462,,,,,,0
3092,3092,1101 WESTCHESTER AVE,,41.016504,-73.727013,,,,,,0
3093,3093,1129 WESTCHESTER AVE,,41.015457,-73.72726,,,,,,0
3100,3100,N BEDFORD RD @ FOXWOOD CONDOMINIUM,N BEDFORD RD & PARK DR,41.218672,-73.717656,,,,,,0
3101,3101,N BEDFORD RD @ WAREHOUSE LA,,41.220583,-73.716433,,,,,,0
3102,3102,HILL  BLVD @ LEE RD,,41.324394,-73.802553,,,,,,0
3112,3112,WESTCHESTER COUNTY AIRPORT TERMINAL,,41.069038,-73.703961,,,,,,0
3114,3114,IBM NORTH CASTLE,,41.114571,-73.716627,,,,,,0
3119,3119,ROUTE 6 @ HILL BLVD,,41.329476,-73.802256,,,,,,0
3120,3120,ROUTE 6 @ CURRY ST,,41.337105,-73.786746,,,,,,0
3121,3121,ROUTE 6 @ HILL BLVD,,41.329723,-73.802605,,,,,,0
3124,3124,"4,5,6 RECKSON EXECUTIVE PARK",INTERNATIONAL DR & KING ST,41.050863,-73.689927,,,,,,0
3125,3125,"1,2,3 RECKSON EXECUTIVE PARK",INTERNATIONAL DR & KING ST,41.050116,-73.689176,,,,,,0
3126,3126,20 NEW KING ST @ SAFE FLIGHT,20 NEW KING ST & AIRPORT ACCESS RD,41.081141,-73.713426,,,,,,0
3130,3130,AIRPORT ACCESS RD @ NEW KING ST,,41.080336,-73.71339,,,,,,0
3132,3132,ENTERPRISE BLVD @ EXECUTIVE BLVD,,40.971218,-73.879537,,,,,,0
3134,3134,EXECUTIVE PLAZA @ EXECUTIVE BLVD,,40.971917,-73.881617,,,,,,0
3139,3139,N RIVERSIDE AVE @ OLD POST RD,,41.214072,-73.899035,,,,,,0
3141,3141,WARBURTON AVE @ POINT ST,,40.946741,-73.896658,,,,,,0
3143,3143,RIVERDALE AVE @ MAIN ST,,40.934039,-73.899839,,,,,,0
3144,3144,IBM @ 1133 WESTCHESTER AVE,,41.010942,-73.726916,,,,,,0
3145,3145,442 WARBURTON AV @ TREVOR PARK,442 WARBURTON AVE,40.951088,-73.895951,,,,,,0
3146,3146,S BROADWAY @ FANSHAW AVE,,40.912904,-73.896812,,,,,,0
3148,3148,HEATHERDELL RD @ WINDSONG RD,,41.01731,-73.83272,,,,,,0
3149,3149,ABINGTON AVE @ MOUNTVIEW AVE,,41.008695,-73.835767,,,,,,0
3150,3150,ABINGTON AVE @ ASHFORD AVE,,41.006884,-73.838403,,,,,,0
3154,3154,WINDSONG RD @ AGNES CIR,,41.014126,-73.832664,,,,,,0
3155,3155,ABINGTON AVE @ KENSINGTON AVE,ABINGTON AVE & KENSINGTON RD,41.009362,-73.835335,,,,,,0
3159,3159,1880 SAW MILL RIVER RD,,41.038835,-73.836168,,,,,,0
3160,3160,OLD YORKTOWN RD @ E MAIN ST,,41.330588,-73.820955,,,,,,0
3161,3161,OLD YORKTOWN RD @ E MAIN ST,,41.330766,-73.821125,,,,,,0
3171,3171,YONKERS AVE @ ASHBURTON AVE,,40.935257,-73.881286,,,,,,0
3175,3175,LOWER SOUTH ST @ ENGLEHARD,,41.272113,-73.937377,,,,,,0
3182,3182,CROMPOND RD @ HALLOCKS MILL RD,,41.279236,-73.787795,,,,,,0
3192,3192,99 BUSINESS PARK DR,,41.121871,-73.708867,,,,,,0
3193,3193,BUSINESS PARK DR @ WELLESLEY INN,,41.12148,-73.708177,,,,,,0
3194,3194,100 BUSINESS PARK DR,,41.120128,-73.708111,,,,,,0
3195,3195,130 BUSINESS PARK DR,,41.117675,-73.70901,,,,,,0
3196,3196,200 BUSINESS PARK DR,,41.116904,-73.7099,,,,,,0
3197,3197,130 BUSINESS PARK DR,,41.117344,-73.709495,,,,,,0
3198,3198,100 BUSINESS PARK DR,,41.120288,-73.707924,,,,,,0
3199,3199,BUSINESS PARK DR @ LAQUINTA INN,,41.121384,-73.707967,,,,,,0
3200,3200,80 BUSINESS PARK DR,,41.121967,-73.708783,,,,,,0
3201,3201,CROMPOND RD @ BALDWIN RD,,41.279383,-73.788966,,,,,,0
3204,3204,10 NEW KING ST,,41.083358,-73.714807,,,,,,0
3205,3205,ARDSLEY RD @ SPRAIN VALLEY RD,,40.998636,-73.831053,,,,,,0
3206,3206,55 W RED OAK LA,55 W RED OAK LA & WESTCHESTER AVE,41.015704,-73.721508,,,,,,0
3207,3207,W RED OAK LA @ KRASDALE,,41.015195,-73.719783,,,,,,0
3208,3208,W RED OAK LA @ RENAISSANCE HOTEL,,41.015793,-73.718144,,,,,,0
3209,3209,W RED OAK LA @ US TENNIS ASSOC,,41.015263,-73.719709,,,,,,0
3210,3210,W RED OAK LA @ WINDWARD SCHOOL,W RED OAK LA & WESTCHESTER AVE,41.015922,-73.721688,,,,,,0
3211,3211,4 W RED OAK LA,,41.016372,-73.7231,,,,,,0
3213,3213,CENTRE AT PURCHASE 2,,41.026117,-73.719642,,,,,,0
3214,3214,CENTRE AT PURCHASE 3,3 CENTRE AT PURCHASE & MANHATTANVILLE RD,41.025323,-73.720531,,,,,,0
3215,3215,MASTERCARD,PURCHASE ST & MANHATTANVILLE RD,41.023418,-73.713338,,,,,,0
3216,3216,2000 WESTCHESTER AVE,,41.017221,-73.711135,,,,,,0
3222,3222,US POST OFFICE SECTIONAL CTR,1000 WESTCHESTER AVE,41.025069,-73.727194,,,,,,0
3223,3223,400 WESTCHESTER AVE,,41.029046,-73.729387,,,,,,0
3224,3224,500 WESTCHESTER AVE,,41.028157,-73.733916,,,,,,0
3225,3225,BOSTON RD @ MATTHEWS AVE,,40.865473,-73.862518,,,,,,0
3226,3226,BOSTON RD @ WARING AVE,,40.86151,-73.866921,,,,,,0
3227,3227,FORDHAM RD @ TIEBOUT AVE,,40.862051,-73.895238,,,,,,0
3228,3228,565 TAXTER RD,,41.057255,-73.830613,,,,,,0
3229,3229,555 TAXTER RD,,41.055862,-73.832933,,,,,,0
3230,3230,570 TAXTER RD,,41.057666,-73.82916,,,,,,0
3231,3231,660 WHITE PLAINS RD,,41.059668,-73.834234,,,,,,0
3232,3232,WHITE PLAINS RD @ MARRIOTT HOTEL,,41.059658,-73.831802,,,,,,0
3233,3233,ROUTE 6  @ LONG POND RD,,41.398254,-73.715179,,,,,,0
3234,3234,OLD ROUTE 6 @ CARMEL BOWL,,41.416597,-73.670282,,,,,,0
3235,3235,OLD ROUTE 6 @ CARMEL BOWL,,41.41679,-73.669142,,,,,,0
3236,3236,ROUTE 6  @ LONG POND RD,,41.398483,-73.715366,,,,,,0
3246,3246,540 WHITE PLAINS RD,,41.061291,-73.841127,,,,,,0
3247,3247,560 WHITE PLAINS RD,,41.061113,-73.83993,,,,,,0
3248,3248,580 WHITE PLAINS RD,,41.062115,-73.838351,,,,,,0
3249,3249,KNOLLWOOD RD @ N MANOR DR,,41.055393,-73.798025,,,,,,0
3251,3251,CORTLANDT TOWN CENTER @ WALMART,,41.31122,-73.867036,,,,,,0
3270,3270,DOBBS FERRY RR STATION,,41.01258,-73.879612,,,,,,0
3271,3271,BEACON HILL DR @ KELLER LA,,41.01201,-73.863661,,,,,,0
3272,3272,BEACON HILL DR @ HIGH RIDGE RD,,41.008955,-73.859523,,,,,,0
3273,3273,OGDEN AVE @ BEACON HILL DR,,41.009418,-73.857851,,,,,,0
3274,3274,OGDEN AVE @ IRVING PL,,41.012763,-73.858636,,,,,,0
3275,3275,OGDEN AVE @ IRVING PL,,41.012881,-73.858762,,,,,,0
3276,3276,OGDEN AVE @ BEACON HILL DR,,41.00938,-73.857991,,,,,,0
3277,3277,BEACON HILL DR @ HIGH RIDGE RD,,41.0091,-73.859396,,,,,,0
3278,3278,BEACON HILL DR @ KELLER LA,,41.012019,-73.863498,,,,,,0
3279,3279,BEACON HILL DR @ ASHFORD AVE,,41.015074,-73.864275,,,,,,0
3280,3280,520 WHITE PLAINS RD,,41.062819,-73.841032,,,,,,0
3281,3281,BENEDICT AVE @ SIEMENS,,41.064769,-73.836485,,,,,,0
3284,3284,SWISS RE,,41.099795,-73.732239,,,,,,0
3285,3285,IBM HEADQUARTERS,,41.108918,-73.718875,,,,,,0
3287,3287,PALMER RD @ MET LIFE RECORD HALL,PALMER RD & MIDLAND AVE,40.942631,-73.847152,,,,,,0
3288,3288,4 NEW KING ST,,41.084069,-73.715261,,,,,,0
3289,3289,FDR PARK,,41.28455,-73.816759,,,,,,0
3292,3292,ROUTE 22 & MAIN ST,,41.121533,-73.714903,,,,,,0
3296,3296,101 EXECUTIVE BLVD,,41.070399,-73.809182,,,,,,0
3297,3297,400 EXECUTIVE  BLVD,,41.069521,-73.807358,,,,,,0
3298,3298,2 WESTCHESTER PLAZA,2 WESTCHESTER PLAZA & EXECUTIVE BLVD,41.06855,-73.810079,,,,,,0
3300,3300,STEW LEONARD DR @ STEW LEONARD'S,,40.974349,-73.864847,,,,,,0
3303,3303,ELM AVE @ PORTUGAL PL,,40.912441,-73.832742,,,,,,0
3304,3304,ELM ST @ ALDER ST,,40.930742,-73.884862,,,,,,0
3307,3307,STEW LEONARD DR @ COSTCO,STEW LEONARD DR & SPRAIN RD,40.972925,-73.862403,,,,,,0
3308,3308,THEODORE FREMD AVE @ PURCHASE ST,,40.984828,-73.685044,,,,,,0
3309,3309,ROUTE 6 @ MAHOPAC AVE,,41.339993,-73.766362,,,,,,0
3310,3310,SOMERS COMMONS @ STOP AND SHOP,BIRDSALL RD & TOMAHAWK ST,41.342581,-73.757409,,,,,,0
3311,3311,SOMERS COMMONS @ HOME GOODS,BIRDSALL RD & TOMAHAWK ST,41.34351,-73.75646,,,,,,0
3312,3312,SOMERS COMMONS @ MAIN EXIT,,41.343746,-73.758531,,,,,,0
3313,3313,ROUTE 6 @ MAHOPAC AVE,,41.340324,-73.766165,,,,,,0
3314,3314,ROUTE 6 @ NAVAJO ST,,41.337249,-73.783812,,,,,,0
3315,3315,N BROADWAY @ KENSICO DAM PLAZA,N BROADWAY & BRONX RIVER PKWY,41.070053,-73.767739,,,,,,0
3317,3317,NEPPERHAN ST @ BUENA VISTA AVE,,40.935014,-73.902386,,,,,,0
3319,3319,PEEKSKILL RAILROAD STATION,,41.285129,-73.930633,,,,,,0
3327,3327,CENTRAL PARK AVE @ FORT HILL RD,,40.978725,-73.830773,,,,,,0
3329,3329,SAW MILL RIVER RD @ SKYLINE DR IBM,,41.085775,-73.818266,,,,,,0
3330,3330,MARIA REGINA HS,,41.033022,-73.809826,,,,,,0
3332,3332,NORTH ST @ ROGER PL,,41.012182,-73.735381,,,,,,0
3333,3333,RIVERDALE AVE @ HUDSON ST,,40.933267,-73.899767,,,,,,0
3334,3334,ASHBURTON AVE @ YONKERS AVE,,40.935524,-73.880837,,,,,,0
3335,3335,W 1ST ST @ S 14TH AVE,,40.909258,-73.845825,,,,,,0
3336,3336,E 3RD ST @ FRANKLIN AVE,,40.908025,-73.82991,,,,,,0
3337,3337,5TH AVE @ 3RD ST,,40.914184,-73.808319,,,,,,0
3338,3338,CROTON AVE @ S HIGHLAND AVE,,41.163238,-73.860929,,,,,,0
3339,3339,N BEDFORD RD @ GREEN LA,,41.225986,-73.713544,,,,,,0
3340,3340,N BROADWAY @ KENSICO DAM PLAZA,N BROADWAY & BRONX RIVER PKWY,41.069871,-73.767822,,,,,,0
3341,3341,GARTH RD @ ESSEX PL,,40.980857,-73.812422,,,,,,0
3342,3342,GARTH RD @ BUCKINGHAM PL,,40.981621,-73.812129,,,,,,0
3343,3343,194 GARTH RD,,40.983644,-73.811574,,,,,,0
3344,3344,142 GARTH RD,,40.985,-73.810683,,,,,,0
3346,3346,MIDLAND AVE @ COOK AVE,,40.933256,-73.870383,,,,,,0
3347,3347,KENSICO RD @ COMMERCE ST,,41.123632,-73.780054,,,,,,0
3348,3348,KENSICO RD @ WESTCHESTER AVE,,41.123801,-73.779836,,,,,,0
3350,3350,POST RD @ RICHBELL RD,,40.996234,-73.790348,,,,,,0
3351,3351,PINEBROOK BLVD @ AMHERST DR,,40.968731,-73.776126,,,,,,0
